,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,-0.31294999999999984,-0.1825781249999997,-0.7755156249999999,-0.6137624999999997,0.838859375,1.9267937499999999,-0.19849687500000002,0.8401812500000001,-0.013303124999999902,-2.2238838709677418,-1.9301258064516127,0.10833225806451606,-0.00858064516129007,0.6405032258064516,0.2997612903225805,-0.46770967741935493,0.7866548387096775,0.39586451612903206,2.04947,-0.7983499999999998,0.0964633333333333,-1.814003333333333,1.4129166666666668,0.3256033333333333,-0.4746533333333332,1.55198,0.11437333333333334,1.543572413793103,1.0005000000000006,-0.999348275862069,0.6054724137931037,2.301589655172413,-0.17226551724137912,-0.9039517241379313,0.7102034482758622,1.3886965517241379
1,-0.7062363636363636,-0.2912242424242425,-1.06720303030303,-0.4669515151515151,-1.3908,0.26468484848484874,0.8619212121212121,-0.927148484848485,-0.3531454545454544,-0.2562125000000001,0.9262062499999999,-0.08514999999999999,0.03018437500000021,0.07224999999999997,0.7291156250000003,0.46990312500000003,-0.7297000000000001,-0.3211093749999999,-0.8462483870967742,1.2732354838709676,0.2443967741935483,-0.36587096774193567,-0.30296774193548387,-1.4198387096774192,1.8174741935483878,-0.9817806451612906,-0.4342064516129032,0.3167999999999999,0.9114233333333337,-0.2456133333333334,0.8658633333333337,-0.3545333333333334,-0.29414,-1.1778066666666667,0.9862466666666667,-0.48064333333333337
2,0.5271320754716983,-0.5132999999999999,-0.3956433962264149,-0.09030377358490563,1.030915094339623,0.5320849056603775,0.6482999999999997,-1.1019188679245278,-0.5965150943396225,0.3526711538461539,0.9480788461538461,0.5437615384615385,-0.26485961538461533,-0.7199326923076921,-0.5970576923076926,0.3473153846153846,-0.6947749999999998,-0.5374538461538463,1.3353490196078437,1.0752450980392159,1.4319098039215685,-0.02408627450980374,1.3579941176470578,-1.1337450980392156,1.1293470588235295,0.4351941176470588,-1.359386274509804,-0.13925400000000016,-0.5348620000000001,-0.621692,-1.0875560000000009,-0.11945999999999984,-0.139572,-0.26558999999999994,-0.10632200000000015,0.9967199999999998
3,0.06856874999999994,-0.23347916666666693,0.38192916666666665,-0.25555000000000005,0.17679166666666657,-0.40437916666666657,-0.017197916666666452,0.6542312499999999,-0.0832916666666667,1.378221276595745,-0.8376553191489361,-0.6188617021276595,0.7710723404255317,-0.974031914893617,-0.8186999999999999,1.1093297872340426,0.5304936170212766,-0.35920212765957427,2.478019565217391,-0.2784195652173912,1.4225304347826084,-2.212176086956522,0.8733217391304346,0.4962239130434782,0.44618260869565235,0.3604630434782609,-0.1817673913043478,0.21779777777777803,0.6525688888888891,-0.7028822222222225,-0.8739022222222218,0.6420466666666665,0.2703466666666665,0.7401733333333337,-0.7529555555555558,0.6384244444444445
4,-1.6315515151515154,0.6164787878787882,-0.9797242424242424,0.7998454545454547,0.42144545454545446,-0.16948484848484854,0.3560787878787878,0.6585848484848486,-0.549809090909091,-2.923409375,-2.6131843750000003,-0.41958437499999995,-0.040562500000000126,1.115925,-0.47089375,0.532153125,-0.12228125000000006,-0.306628125,2.0255225806451613,1.2597709677419353,0.6873516129032261,0.20027741935483864,0.4003516129032257,0.6146999999999998,-0.2853064516129033,0.5807677419354839,-0.10056129032258067,4.015936666666667,0.16583999999999993,1.0776499999999998,0.7324666666666665,0.7898099999999998,-0.2738366666666667,0.041556666666666714,0.15921999999999997,0.0010566666666667502
5,0.5223000000000004,-0.13408823529411767,0.7295470588235293,-2.1395588235294123,-0.24081764705882336,-0.13162352941176467,2.7741352941176474,0.6195529411764706,-1.731252941176471,1.6926249999999996,0.7877187500000001,-1.1652749999999998,-1.3780125000000003,0.710125,0.3566625000000001,0.21287499999999981,1.3302562499999997,0.8593625,-0.6370266666666667,-0.22589999999999996,-0.6097333333333338,-0.8046333333333332,-0.2479266666666666,0.3727200000000003,-0.6074800000000004,-0.5388733333333331,-1.37728,-3.5595999999999997,-1.3022785714285712,1.647657142857143,-1.6424857142857143,-0.42729999999999996,0.5032357142857142,0.5522499999999999,0.5888642857142857,0.029478571428571496
6,0.5646529411764709,-0.023970588235294157,0.7380176470588234,-2.1025000000000005,-0.14446470588235277,-0.12421176470588229,2.7235470588235295,0.4880235294117648,-1.7413705882352943,1.6735624999999996,0.7381562500000002,-1.1690874999999998,-1.3642625000000004,0.7458750000000001,0.3594125000000001,0.24771874999999988,1.4208499999999997,0.8663312500000001,-0.59686,-0.12146666666666667,-0.6017000000000005,-0.7756333333333331,-0.17252666666666663,0.3785200000000003,-0.5889800000000004,-0.49077333333333306,-1.3735800000000002,-3.5813857142857137,-1.3589214285714284,1.6433,-1.6267714285714288,-0.38644285714285714,0.5063785714285713,0.5920714285714286,0.6924,0.03744285714285721
7,-1.3691545454545457,-0.45711818181818203,-1.414654545454545,-0.8404272727272729,-0.13508181818181828,-1.2806909090909089,6.374536363636364,3.8791181818181815,-1.6884363636363637,0.1459200000000001,-0.15203999999999995,6.6489,-0.3620399999999999,-0.6585599999999999,4.4723,-1.29522,-0.47122,-1.19982,4.6206000000000005,1.8672666666666666,-2.352233333333333,1.7983777777777779,0.8793555555555557,-1.5205,-1.5247222222222223,-1.824988888888889,2.9661333333333335,-4.557675,-2.294275,2.6830000000000003,-3.2730250000000005,-1.4400250000000003,-0.05064999999999997,2.3368875,0.09318750000000009,0.8057125
8,-0.5763595238095234,-1.4370904761904757,2.5151761904761902,-1.911635714285714,0.6489523809523812,1.269552380952381,-2.3338904761904766,-0.6442928571428572,0.07527380952380959,1.2317317073170737,-0.8193853658536585,-0.5315243902439026,-0.5556048780487803,0.5247219512195123,0.5439731707317074,-1.0331585365853662,-0.4420317073170731,-2.492924390243901,-0.21553499999999995,-1.7907599999999995,-1.9607125,-2.05934,0.09011499999999997,-0.6003624999999999,3.458504999999999,1.4529200000000002,-0.5204075000000001,5.010589743589744,-0.12926153846153837,-1.372079487179487,0.18736410256410252,0.9935948717948719,-0.5354641025641028,-1.006125641025641,0.32723333333333365,2.755264102564102
9,-0.5619254237288115,-0.47299661016949196,1.1230254237288129,-0.6016813559322036,0.3490915254237289,-0.36399661016949153,1.4151610169491509,-0.26208474576271196,-3.538289830508473,-0.3724310344827587,-2.7034137931034476,-0.6471086206896546,-1.906041379310345,-1.1864793103448277,1.0583568965517243,0.06971551724137928,1.6369500000000003,2.994144827586207,0.5077929824561404,0.02254385964912272,0.556054385964912,-0.14957894736842106,0.5460350877192982,-0.5120385964912281,-0.026936842105263394,-0.987528070175439,-2.7812982456140345,-0.5677500000000009,1.3303500000000004,-1.2349982142857139,1.0932321428571432,1.5099,0.3591500000000001,-0.6711892857142858,-0.7638375,3.4188375
